id	title	url	bytes
024703	Ellis (Battle Arena Toshinden)	https://en.wikipedia.org/wiki/Ellis_(Battle_Arena_Toshinden)	7814
024704	Lips: I Love the 80's	https://en.wikipedia.org/wiki/Lips:_I_Love_the_80's	682
024705	MTV Music Generator 3	https://en.wikipedia.org/wiki/MTV_Music_Generator_3	601
024706	Bubsy II	https://en.wikipedia.org/wiki/Bubsy_II	5403
024707	Ty the Tasmanian Tiger 4	https://en.wikipedia.org/wiki/Ty_the_Tasmanian_Tiger_4	2100
024708	Asphalt (series)	https://en.wikipedia.org/wiki/Asphalt_(series)	6673
024709	Off Road (video game)	https://en.wikipedia.org/wiki/Off_Road_(video_game)	5456
024710	Hot Wheels: Track Attack	https://en.wikipedia.org/wiki/Hot_Wheels:_Track_Attack	992
024711	Dungeons & Dragons Computer Fantasy Game	https://en.wikipedia.org/wiki/Dungeons_&_Dragons_Computer_Fantasy_Game	4662
024712	Tropico (series)	https://en.wikipedia.org/wiki/Tropico_(series)	4227
024713	Championship Manager: Season 02/03	https://en.wikipedia.org/wiki/Championship_Manager:_Season_02/03	1179
024714	List of sports video games featuring Mario	https://en.wikipedia.org/wiki/List_of_sports_video_games_featuring_Mario	2171
024715	Premier Manager 2000	https://en.wikipedia.org/wiki/Premier_Manager_2000	3049
024716	Burnout: Championship Drag Racing	https://en.wikipedia.org/wiki/Burnout:_Championship_Drag_Racing	2118
024717	Pepsiman (video game)	https://en.wikipedia.org/wiki/Pepsiman_(video_game)	7554
024718	List of Stargate games	https://en.wikipedia.org/wiki/List_of_Stargate_games	8675
024719	Prince of Persia: The Lost Crown	https://en.wikipedia.org/wiki/Prince_of_Persia:_The_Lost_Crown	10991
024720	Dino D-Day	https://en.wikipedia.org/wiki/Dino_D-Day	4985
024721	Armored Task Force	https://en.wikipedia.org/wiki/Armored_Task_Force	907
024722	The Grinch (Game Boy Color video game)	https://en.wikipedia.org/wiki/The_Grinch_(Game_Boy_Color_video_game)	6487
024723	Abobo's Big Adventure	https://en.wikipedia.org/wiki/Abobo's_Big_Adventure	7036
024724	Street Fighter Online: Mouse Generation	https://en.wikipedia.org/wiki/Street_Fighter_Online:_Mouse_Generation	3761
024725	Marvel Contest of Champions	https://en.wikipedia.org/wiki/Marvel_Contest_of_Champions	12974
024726	MindJack	https://en.wikipedia.org/wiki/MindJack	3701
024727	Technobabylon	https://en.wikipedia.org/wiki/Technobabylon	17148
024728	Dead Frontier	https://en.wikipedia.org/wiki/Dead_Frontier	4473
024729	Sound of the Sky	https://en.wikipedia.org/wiki/Sound_of_the_Sky	10120
024730	AliceSoft	https://en.wikipedia.org/wiki/AliceSoft	3089
024731	Three Sisters' Story	https://en.wikipedia.org/wiki/Three_Sisters'_Story	3042
024732	Nosferatu (video game)	https://en.wikipedia.org/wiki/Nosferatu_(video_game)	3757
024733	Project X Zone 2	https://en.wikipedia.org/wiki/Project_X_Zone_2	5799
024734	Necrid	https://en.wikipedia.org/wiki/Necrid	12432
024735	Thanatos (video game)	https://en.wikipedia.org/wiki/Thanatos_(video_game)	4252
024736	Nightingale (video game)	https://en.wikipedia.org/wiki/Nightingale_(video_game)	3869
024737	Styx: Shards of Darkness	https://en.wikipedia.org/wiki/Styx:_Shards_of_Darkness	6636
024738	Knight Orc	https://en.wikipedia.org/wiki/Knight_Orc	3075
024739	Troll and I	https://en.wikipedia.org/wiki/Troll_and_I	1168
024740	The History Channel: Great Battles of Rome	https://en.wikipedia.org/wiki/The_History_Channel:_Great_Battles_of_Rome	1800
024741	Patrician II: Quest for Power	https://en.wikipedia.org/wiki/Patrician_II:_Quest_for_Power	4986
024742	Sons of the Forest	https://en.wikipedia.org/wiki/Sons_of_the_Forest	7416
024743	Calling (video game)	https://en.wikipedia.org/wiki/Calling_(video_game)	7075
024744	Life Weaver	https://en.wikipedia.org/wiki/Life_Weaver	6262
024745	Tormented Souls	https://en.wikipedia.org/wiki/Tormented_Souls	3060
024746	Fran Bow	https://en.wikipedia.org/wiki/Fran_Bow	5366
024747	The Callisto Protocol	https://en.wikipedia.org/wiki/The_Callisto_Protocol	15619
024748	Clementine (The Walking Dead)	https://en.wikipedia.org/wiki/Clementine_(The_Walking_Dead)	43771
024749	Clans (video game)	https://en.wikipedia.org/wiki/Clans_(video_game)	2808
024750	Testament (video game)	https://en.wikipedia.org/wiki/Testament_(video_game)	1962
024751	List of vampire video games	https://en.wikipedia.org/wiki/List_of_vampire_video_games	356
024752	Werewolves of London (video game)	https://en.wikipedia.org/wiki/Werewolves_of_London_(video_game)	3335
024753	Apventure to Atlantis	https://en.wikipedia.org/wiki/Apventure_to_Atlantis	1117
024754	Trepang2	https://en.wikipedia.org/wiki/Trepang2	3161
024755	Robbing the Cradle	https://en.wikipedia.org/wiki/Robbing_the_Cradle	9436
024756	Anatomy of Murder	https://en.wikipedia.org/wiki/Anatomy_of_Murder	3289
024757	Gungrave (TV series)	https://en.wikipedia.org/wiki/Gungrave_(TV_series)	11817
024758	Serious Sam	https://en.wikipedia.org/wiki/Serious_Sam	3287
024759	The Political Machine 2016	https://en.wikipedia.org/wiki/The_Political_Machine_2016	1363
024760	Furifuri	https://en.wikipedia.org/wiki/Furifuri	7485
024761	Shukufuku no Campanella	https://en.wikipedia.org/wiki/Shukufuku_no_Campanella	10039
024762	Magician's Academy	https://en.wikipedia.org/wiki/Magician's_Academy	22744
024763	Arabians Lost: The Engagement on Desert	https://en.wikipedia.org/wiki/Arabians_Lost:_The_Engagement_on_Desert	3115
024764	Kichiku Megane	https://en.wikipedia.org/wiki/Kichiku_Megane	6420
024765	Nurse Love Syndrome	https://en.wikipedia.org/wiki/Nurse_Love_Syndrome	3300
024766	The Return of Medusa	https://en.wikipedia.org/wiki/The_Return_of_Medusa	1948
024767	Tifa Lockhart	https://en.wikipedia.org/wiki/Tifa_Lockhart	23395
024768	Call of Cthulhu: The Wasted Land	https://en.wikipedia.org/wiki/Call_of_Cthulhu:_The_Wasted_Land	4078
024769	Hyperdimension Neptunia U: Action Unleashed	https://en.wikipedia.org/wiki/Hyperdimension_Neptunia_U:_Action_Unleashed	4013
024770	Observation (video game)	https://en.wikipedia.org/wiki/Observation_(video_game)	13489
024771	The Deadly Tower of Monsters	https://en.wikipedia.org/wiki/The_Deadly_Tower_of_Monsters	3560
024772	The Honour of the Knights	https://en.wikipedia.org/wiki/The_Honour_of_the_Knights	9802
024773	Space Cowboy (video game)	https://en.wikipedia.org/wiki/Space_Cowboy_(video_game)	616
024774	Gatling Gears	https://en.wikipedia.org/wiki/Gatling_Gears	908
024775	Jax (Mortal Kombat)	https://en.wikipedia.org/wiki/Jax_(Mortal_Kombat)	21211
024776	CyClones	https://en.wikipedia.org/wiki/CyClones	5043
024777	Alien Logic: A Skyrealms of Jorune Adventure	https://en.wikipedia.org/wiki/Alien_Logic:_A_Skyrealms_of_Jorune_Adventure	4771
024778	Treasure World	https://en.wikipedia.org/wiki/Treasure_World	1541
024779	Overturn	https://en.wikipedia.org/wiki/Overturn	1574
024780	Ranger X	https://en.wikipedia.org/wiki/Ranger_X	5770
024781	Rifts Chaos Earth	https://en.wikipedia.org/wiki/Rifts_Chaos_Earth	3227
024782	Mesmerize (video game)	https://en.wikipedia.org/wiki/Mesmerize_(video_game)	958
024783	Robert Yang	https://en.wikipedia.org/wiki/Robert_Yang	5087
024784	Snowden Run 3D	https://en.wikipedia.org/wiki/Snowden_Run_3D	2808
024785	Cryptic Studios	https://en.wikipedia.org/wiki/Cryptic_Studios	6991
024786	Masters of the Universe: The Movie	https://en.wikipedia.org/wiki/Masters_of_the_Universe:_The_Movie	769
024787	Turok 3: Shadow of Oblivion (Game Boy Color video game)	https://en.wikipedia.org/wiki/Turok_3:_Shadow_of_Oblivion_(Game_Boy_Color_video_game)	2486
024788	Rugrats: Time Travelers	https://en.wikipedia.org/wiki/Rugrats:_Time_Travelers	1808
024789	Duke Nukem (character)	https://en.wikipedia.org/wiki/Duke_Nukem_(character)	9039
024790	Rena Ryūgū	https://en.wikipedia.org/wiki/Rena_Ryūgū	10055
024791	Sengoku Basara 4	https://en.wikipedia.org/wiki/Sengoku_Basara_4	11642
024792	Dynasty Warriors: Gundam 3	https://en.wikipedia.org/wiki/Dynasty_Warriors:_Gundam_3	9682
024793	Street Fighter: The Movie (arcade game)	https://en.wikipedia.org/wiki/Street_Fighter:_The_Movie_(arcade_game)	8691
024794	ClayFighter	https://en.wikipedia.org/wiki/ClayFighter	1402
024795	Dragon Ball Xenoverse 2	https://en.wikipedia.org/wiki/Dragon_Ball_Xenoverse_2	16975
024796	Flipside Tactics	https://en.wikipedia.org/wiki/Flipside_Tactics	2693
024797	David Sirlin	https://en.wikipedia.org/wiki/David_Sirlin	5771
024798	Canada Cup (fighting game event)	https://en.wikipedia.org/wiki/Canada_Cup_(fighting_game_event)	5035
024799	Mars: War Logs	https://en.wikipedia.org/wiki/Mars:_War_Logs	8255
024800	Live Wire!	https://en.wikipedia.org/wiki/Live_Wire!	1097
024801	Max Steel: Covert Missions	https://en.wikipedia.org/wiki/Max_Steel:_Covert_Missions	1448
024802	Shootout (1985 video game)	https://en.wikipedia.org/wiki/Shootout_(1985_video_game)	2692
024803	Light-gun shooter	https://en.wikipedia.org/wiki/Light-gun_shooter	15574
024804	Sniper! (video game)	https://en.wikipedia.org/wiki/Sniper!_(video_game)	1729
024805	Elite Warriors: Vietnam	https://en.wikipedia.org/wiki/Elite_Warriors:_Vietnam	3809
024806	Conqueror (video game)	https://en.wikipedia.org/wiki/Conqueror_(video_game)	4233
024807	Himalaya Studios	https://en.wikipedia.org/wiki/Himalaya_Studios	1484
024808	Text Adventure Development System	https://en.wikipedia.org/wiki/Text_Adventure_Development_System	4391
024809	Chooseco	https://en.wikipedia.org/wiki/Chooseco	2190
024810	Lone Wolf (gamebooks)	https://en.wikipedia.org/wiki/Lone_Wolf_(gamebooks)	35109
024811	Brynne Chandler	https://en.wikipedia.org/wiki/Brynne_Chandler	3013
024812	Doctor Who and the Warlord	https://en.wikipedia.org/wiki/Doctor_Who_and_the_Warlord	1047
024813	Jerry Holkins	https://en.wikipedia.org/wiki/Jerry_Holkins	7117
024814	Steve Meretzky	https://en.wikipedia.org/wiki/Steve_Meretzky	7143
024815	Adam Cadre	https://en.wikipedia.org/wiki/Adam_Cadre	5639
024816	Paul Reiche III	https://en.wikipedia.org/wiki/Paul_Reiche_III	6325
024817	Island Days	https://en.wikipedia.org/wiki/Island_Days	1255
024818	List of Popotan soundtracks	https://en.wikipedia.org/wiki/List_of_Popotan_soundtracks	6696
024819	List of Shuffle! albums	https://en.wikipedia.org/wiki/List_of_Shuffle!_albums	3922
024820	List of Strawberry Panic! albums	https://en.wikipedia.org/wiki/List_of_Strawberry_Panic!_albums	13507
024821	Blackjack Master	https://en.wikipedia.org/wiki/Blackjack_Master	480
024822	Fights in Tight Spaces	https://en.wikipedia.org/wiki/Fights_in_Tight_Spaces	3473
024823	Baker's Game	https://en.wikipedia.org/wiki/Baker's_Game	2765
024824	Texas Hold'em Tournament	https://en.wikipedia.org/wiki/Texas_Hold'em_Tournament	998
024825	Mario's Early Years!	https://en.wikipedia.org/wiki/Mario's_Early_Years!	2767
024826	Cell to Singularity	https://en.wikipedia.org/wiki/Cell_to_Singularity	6853
024827	The Hunger Site	https://en.wikipedia.org/wiki/The_Hunger_Site	6319
024828	Music of Dance Dance Revolution (1998 video game)	https://en.wikipedia.org/wiki/Music_of_Dance_Dance_Revolution_(1998_video_game)	2070
024829	List of songs in Guitar Hero III: Legends of Rock	https://en.wikipedia.org/wiki/List_of_songs_in_Guitar_Hero_III:_Legends_of_Rock	5262
024830	DJMax Portable 3	https://en.wikipedia.org/wiki/DJMax_Portable_3	8493
024831	JamLegend	https://en.wikipedia.org/wiki/JamLegend	4350
024832	Power Gig: Rise of the SixString	https://en.wikipedia.org/wiki/Power_Gig:_Rise_of_the_SixString	8797
024833	Temple Run (series)	https://en.wikipedia.org/wiki/Temple_Run_(series)	7441
024834	Mahjong solitaire	https://en.wikipedia.org/wiki/Mahjong_solitaire	5387
024835	Crosswords Plus	https://en.wikipedia.org/wiki/Crosswords_Plus	1299
024836	The New York Times Spelling Bee	https://en.wikipedia.org/wiki/The_New_York_Times_Spelling_Bee	3994
024837	Worldle	https://en.wikipedia.org/wiki/Worldle	526
024838	Ducati: 90th Anniversary	https://en.wikipedia.org/wiki/Ducati:_90th_Anniversary	912
024839	Ford Mustang: The Legend Lives	https://en.wikipedia.org/wiki/Ford_Mustang:_The_Legend_Lives	2714
024840	Honda ATV Fever	https://en.wikipedia.org/wiki/Honda_ATV_Fever	1491
024841	Derby Time Online	https://en.wikipedia.org/wiki/Derby_Time_Online	250
024842	Driver's Eyes	https://en.wikipedia.org/wiki/Driver's_Eyes	878
024843	Eliminator Boat Duel	https://en.wikipedia.org/wiki/Eliminator_Boat_Duel	2198
024844	Astarion	https://en.wikipedia.org/wiki/Astarion	18966
024845	Geno (Super Mario RPG)	https://en.wikipedia.org/wiki/Geno_(Super_Mario_RPG)	11903
024846	Avadon 2: The Corruption	https://en.wikipedia.org/wiki/Avadon_2:_The_Corruption	2013
024847	The Iron Oath	https://en.wikipedia.org/wiki/The_Iron_Oath	3683
024848	Blackguards	https://en.wikipedia.org/wiki/Blackguards	2025
024849	Re:Zero − Starting Life in Another World: Lost in Memories	https://en.wikipedia.org/wiki/Re:Zero_−_Starting_Life_in_Another_World:_Lost_in_Memories	3480
024850	Domain of Heroes	https://en.wikipedia.org/wiki/Domain_of_Heroes	2616
024851	Valkyria Revolution	https://en.wikipedia.org/wiki/Valkyria_Revolution	14887
024852	Magical Suite Prism Nana	https://en.wikipedia.org/wiki/Magical_Suite_Prism_Nana	2141
024853	Intopia	https://en.wikipedia.org/wiki/Intopia	3477
024854	List of city-building video games	https://en.wikipedia.org/wiki/List_of_city-building_video_games	500
024855	Trade Nations	https://en.wikipedia.org/wiki/Trade_Nations	1390
024856	Planetbase	https://en.wikipedia.org/wiki/Planetbase	1826
024857	Shapez 2	https://en.wikipedia.org/wiki/Shapez_2	2266
024858	Train Valley	https://en.wikipedia.org/wiki/Train_Valley	2934
024859	Planchette	https://en.wikipedia.org/wiki/Planchette	10598
024860	Turn and Burn: No-Fly Zone	https://en.wikipedia.org/wiki/Turn_and_Burn:_No-Fly_Zone	1697
024861	Controller (video game)	https://en.wikipedia.org/wiki/Controller_(video_game)	643
024862	Cosmic Commuter	https://en.wikipedia.org/wiki/Cosmic_Commuter	5975
024863	University of Iowa Driving Safety Research Institute	https://en.wikipedia.org/wiki/University_of_Iowa_Driving_Safety_Research_Institute	4894
024864	Racing Hero	https://en.wikipedia.org/wiki/Racing_Hero	1247
024865	Screamride	https://en.wikipedia.org/wiki/Screamride	5471
024866	List of space flight simulation games	https://en.wikipedia.org/wiki/List_of_space_flight_simulation_games	1320
024867	Silent Hunter 5: Battle of the Atlantic	https://en.wikipedia.org/wiki/Silent_Hunter_5:_Battle_of_the_Atlantic	2947
024868	Train Dispatcher (computer simulation)	https://en.wikipedia.org/wiki/Train_Dispatcher_(computer_simulation)	1615
024869	Scania Truck Driving Simulator	https://en.wikipedia.org/wiki/Scania_Truck_Driving_Simulator	2267
024870	Tiger Woods PGA Tour 13	https://en.wikipedia.org/wiki/Tiger_Woods_PGA_Tour_13	1123
024871	MotoGP (2000 video game)	https://en.wikipedia.org/wiki/MotoGP_(2000_video_game)	1398
024872	MotoGP (2006 video game)	https://en.wikipedia.org/wiki/MotoGP_(2006_video_game)	1155
024873	Shaun White Snowboarding: World Stage	https://en.wikipedia.org/wiki/Shaun_White_Snowboarding:_World_Stage	419
024874	Moto Racer 3	https://en.wikipedia.org/wiki/Moto_Racer_3	2468
024875	F1 2021 (video game)	https://en.wikipedia.org/wiki/F1_2021_(video_game)	10555
024876	Major League Baseball 2K11	https://en.wikipedia.org/wiki/Major_League_Baseball_2K11	6659
024877	List of arena football video games	https://en.wikipedia.org/wiki/List_of_arena_football_video_games	935
024878	NCAA Football '98	https://en.wikipedia.org/wiki/NCAA_Football_'98	2108
024879	NCAA Football 13	https://en.wikipedia.org/wiki/NCAA_Football_13	3752
024880	Unnecessary Roughness '95	https://en.wikipedia.org/wiki/Unnecessary_Roughness_'95	1367
024881	Brian Clough's Football Fortunes	https://en.wikipedia.org/wiki/Brian_Clough's_Football_Fortunes	2033
024882	Captain Tsubasa 5: Hasha no Shōgō Campione	https://en.wikipedia.org/wiki/Captain_Tsubasa_5:_Hasha_no_Shōgō_Campione	6345
024883	FIFA 11	https://en.wikipedia.org/wiki/FIFA_11	11457
024884	FIFA Street (2012 video game)	https://en.wikipedia.org/wiki/FIFA_Street_(2012_video_game)	3785
024885	UEFA Striker	https://en.wikipedia.org/wiki/UEFA_Striker	2273
024886	FIFA 20	https://en.wikipedia.org/wiki/FIFA_20	15091
024887	AFL Premiership 2005	https://en.wikipedia.org/wiki/AFL_Premiership_2005	1837
024888	The Bigs 2	https://en.wikipedia.org/wiki/The_Bigs_2	3101
024889	Clutch Hitter	https://en.wikipedia.org/wiki/Clutch_Hitter	1133
024890	NCAA March Madness 2002	https://en.wikipedia.org/wiki/NCAA_March_Madness_2002	488
024891	NBA 09: The Inside	https://en.wikipedia.org/wiki/NBA_09:_The_Inside	1117
024892	Jimmy White's Cueball World	https://en.wikipedia.org/wiki/Jimmy_White's_Cueball_World	3768
024893	8 Ball Pool	https://en.wikipedia.org/wiki/8_Ball_Pool	2631
024894	MTV Sports: T.J. Lavin's Ultimate BMX	https://en.wikipedia.org/wiki/MTV_Sports:_T.J._Lavin's_Ultimate_BMX	499
024895	Alpiner (video game)	https://en.wikipedia.org/wiki/Alpiner_(video_game)	2280
024896	RollerGames (video game)	https://en.wikipedia.org/wiki/RollerGames_(video_game)	4637
024897	Skate Boardin'	https://en.wikipedia.org/wiki/Skate_Boardin'	1803
024898	Ski Park Manager	https://en.wikipedia.org/wiki/Ski_Park_Manager	1189
024899	Snowboard Riot	https://en.wikipedia.org/wiki/Snowboard_Riot	1660
024900	Sunny Garcia Surfing	https://en.wikipedia.org/wiki/Sunny_Garcia_Surfing	351
024901	Family Mini Golf	https://en.wikipedia.org/wiki/Family_Mini_Golf	1116
024902	Great Ice Hockey	https://en.wikipedia.org/wiki/Great_Ice_Hockey	796
024903	Rugby League 2: World Cup Edition	https://en.wikipedia.org/wiki/Rugby_League_2:_World_Cup_Edition	851
024904	Rugby Challenge 2	https://en.wikipedia.org/wiki/Rugby_Challenge_2	3367
024905	Track Meet	https://en.wikipedia.org/wiki/Track_Meet	984
024906	RealSports Volleyball	https://en.wikipedia.org/wiki/RealSports_Volleyball	1294
024907	ScubaVenture: The Search for Pirate's Treasure	https://en.wikipedia.org/wiki/ScubaVenture:_The_Search_for_Pirate's_Treasure	888
024908	Barbie Sparkling Ice Show	https://en.wikipedia.org/wiki/Barbie_Sparkling_Ice_Show	724
024909	Cutie Suzuki no Ringside Angel	https://en.wikipedia.org/wiki/Cutie_Suzuki_no_Ringside_Angel	1507
024910	Supreme Ruler Ultimate	https://en.wikipedia.org/wiki/Supreme_Ruler_Ultimate	3145
024911	Strategic Command 2: Blitzkrieg	https://en.wikipedia.org/wiki/Strategic_Command_2:_Blitzkrieg	3608
024912	Evony	https://en.wikipedia.org/wiki/Evony	3970
024913	Tower defense	https://en.wikipedia.org/wiki/Tower_defense	15460
024914	Cate Archer	https://en.wikipedia.org/wiki/Cate_Archer	6296
024915	Enemy Front	https://en.wikipedia.org/wiki/Enemy_Front	3465
024916	List of MegaMan NT Warrior episodes (EXE)	https://en.wikipedia.org/wiki/List_of_MegaMan_NT_Warrior_episodes_(EXE)	1665
024917	Sudoku Challenge!	https://en.wikipedia.org/wiki/Sudoku_Challenge!	1079
024918	List of Virtual Console games for Nintendo 3DS (PAL region)	https://en.wikipedia.org/wiki/List_of_Virtual_Console_games_for_Nintendo_3DS_(PAL_region)	1186
024919	Klustar	https://en.wikipedia.org/wiki/Klustar	2824
024920	Exploding Kittens	https://en.wikipedia.org/wiki/Exploding_Kittens	6770
024921	Kasparov's Gambit	https://en.wikipedia.org/wiki/Kasparov's_Gambit	6964
024922	Raft (video game)	https://en.wikipedia.org/wiki/Raft_(video_game)	7354
024923	Oystron	https://en.wikipedia.org/wiki/Oystron	1820
024924	Protector (Atari Jaguar video game)	https://en.wikipedia.org/wiki/Protector_(Atari_Jaguar_video_game)	9002
024925	Amiga 1200	https://en.wikipedia.org/wiki/Amiga_1200	11537
024926	R.B.I. Baseball '95	https://en.wikipedia.org/wiki/R.B.I._Baseball_'95	4113
024927	Ninja Hayate	https://en.wikipedia.org/wiki/Ninja_Hayate	3351
024928	Games for Windows	https://en.wikipedia.org/wiki/Games_for_Windows	6968
024929	Civilization: Beyond Earth – Rising Tide	https://en.wikipedia.org/wiki/Civilization:_Beyond_Earth_–_Rising_Tide	5522
024930	Wikipedia:Files for upload/January 2019	https://en.wikipedia.org/wiki/Wikipedia:Files_for_upload/January_2019	584
024931	Ludo King	https://en.wikipedia.org/wiki/Ludo_King	13119
024932	Tomb Raider: Legacy of Atlantis	https://en.wikipedia.org/wiki/Tomb_Raider:_Legacy_of_Atlantis	2584
024933	List of Virtual Console games for Wii (PAL region)	https://en.wikipedia.org/wiki/List_of_Virtual_Console_games_for_Wii_(PAL_region)	7824
024934	Grand Slam Tennis	https://en.wikipedia.org/wiki/Grand_Slam_Tennis	5195
024935	Rainbow Islands: Towering Adventure!	https://en.wikipedia.org/wiki/Rainbow_Islands:_Towering_Adventure!	1944
024936	Ultra Hand	https://en.wikipedia.org/wiki/Ultra_Hand	1719
024937	EA Sports Active	https://en.wikipedia.org/wiki/EA_Sports_Active	3819
024938	Kiki Trick	https://en.wikipedia.org/wiki/Kiki_Trick	1110
024939	Cars 3: Driven to Win	https://en.wikipedia.org/wiki/Cars_3:_Driven_to_Win	4146
024940	Elysian Shadows	https://en.wikipedia.org/wiki/Elysian_Shadows	4916
024941	Destruction Derby (1975 video game)	https://en.wikipedia.org/wiki/Destruction_Derby_(1975_video_game)	617
024942	Dance Dance Revolution X	https://en.wikipedia.org/wiki/Dance_Dance_Revolution_X	19250
024943	The Bombing Islands	https://en.wikipedia.org/wiki/The_Bombing_Islands	4125
024944	Novastrike	https://en.wikipedia.org/wiki/Novastrike	517
024945	Space Invaders Infinity Gene	https://en.wikipedia.org/wiki/Space_Invaders_Infinity_Gene	5548
024946	Operation Creature Feature	https://en.wikipedia.org/wiki/Operation_Creature_Feature	959
024947	Blue Toad Murder Files	https://en.wikipedia.org/wiki/Blue_Toad_Murder_Files	16715
024948	Diggs Nightcrawler	https://en.wikipedia.org/wiki/Diggs_Nightcrawler	5349
024949	The King of Fighters XIV	https://en.wikipedia.org/wiki/The_King_of_Fighters_XIV	19818
024950	NBA 2K17	https://en.wikipedia.org/wiki/NBA_2K17	14514
024951	Planet of the Apes: Last Frontier	https://en.wikipedia.org/wiki/Planet_of_the_Apes:_Last_Frontier	4250
024952	Horizon Forbidden West	https://en.wikipedia.org/wiki/Horizon_Forbidden_West	37194
024953	Elliott Avedon Museum and Archive of Games	https://en.wikipedia.org/wiki/Elliott_Avedon_Museum_and_Archive_of_Games	1338
024954	Southend Pier	https://en.wikipedia.org/wiki/Southend_Pier	18736
024955	American Contract Bridge League	https://en.wikipedia.org/wiki/American_Contract_Bridge_League	4186
024956	Australian Performing Arts Collection	https://en.wikipedia.org/wiki/Australian_Performing_Arts_Collection	3959
024957	Madame Tussauds Hong Kong	https://en.wikipedia.org/wiki/Madame_Tussauds_Hong_Kong	5279
024958	Society of American Magicians	https://en.wikipedia.org/wiki/Society_of_American_Magicians	9437
024959	DeBence Antique Music World	https://en.wikipedia.org/wiki/DeBence_Antique_Music_World	5244
024960	Pinball Hall of Fame	https://en.wikipedia.org/wiki/Pinball_Hall_of_Fame	2486
024961	Fournier Museum of Playing Cards	https://en.wikipedia.org/wiki/Fournier_Museum_of_Playing_Cards	2761
024962	Puppet Animation Scotland	https://en.wikipedia.org/wiki/Puppet_Animation_Scotland	4581
024963	National Wax Museum Plus	https://en.wikipedia.org/wiki/National_Wax_Museum_Plus	5127
024964	List of Data East games	https://en.wikipedia.org/wiki/List_of_Data_East_games	8804
024965	Midway Games	https://en.wikipedia.org/wiki/Midway_Games	25389
024966	Pinball Wizard	https://en.wikipedia.org/wiki/Pinball_Wizard	8095
024967	Northern Lights Pinball Show	https://en.wikipedia.org/wiki/Northern_Lights_Pinball_Show	6511
024968	Firepower (pinball)	https://en.wikipedia.org/wiki/Firepower_(pinball)	1549
024969	Japan Amusement Machine and Marketing Association	https://en.wikipedia.org/wiki/Japan_Amusement_Machine_and_Marketing_Association	5631
024970	Pinball 2000	https://en.wikipedia.org/wiki/Pinball_2000	5341
024971	GunZ 2	https://en.wikipedia.org/wiki/GunZ_2	6596
024972	NaturalMotion	https://en.wikipedia.org/wiki/NaturalMotion	3783
024973	Star Trek: The Next Generation Interactive VCR Board Game	https://en.wikipedia.org/wiki/Star_Trek:_The_Next_Generation_Interactive_VCR_Board_Game	4310
024974	ChipTest	https://en.wikipedia.org/wiki/ChipTest	2254
024975	World Computer Chess Championship	https://en.wikipedia.org/wiki/World_Computer_Chess_Championship	3145
024976	Feng-hsiung Hsu	https://en.wikipedia.org/wiki/Feng-hsiung_Hsu	3819
024977	X3D Fritz	https://en.wikipedia.org/wiki/X3D_Fritz	6219
024978	Darkforest	https://en.wikipedia.org/wiki/Darkforest	8088
024979	Future of Go Summit	https://en.wikipedia.org/wiki/Future_of_Go_Summit	5112
024980	Lee E. McMahon	https://en.wikipedia.org/wiki/Lee_E._McMahon	1791
024981	AlphaZero	https://en.wikipedia.org/wiki/AlphaZero	11164
024982	Brain Warp	https://en.wikipedia.org/wiki/Brain_Warp	11473
024983	Bally Technologies	https://en.wikipedia.org/wiki/Bally_Technologies	17870
024984	CAM Entertainment	https://en.wikipedia.org/wiki/CAM_Entertainment	442
024985	Pro Wrestling Noah	https://en.wikipedia.org/wiki/Pro_Wrestling_Noah	9901
024986	Rovio Animation	https://en.wikipedia.org/wiki/Rovio_Animation	524
024987	Heavy Fire	https://en.wikipedia.org/wiki/Heavy_Fire	5255
024988	No Man's Land (video game)	https://en.wikipedia.org/wiki/No_Man's_Land_(video_game)	2225
024989	Birds of Prey (video game)	https://en.wikipedia.org/wiki/Birds_of_Prey_(video_game)	939
024990	Stronghold Crusader II	https://en.wikipedia.org/wiki/Stronghold_Crusader_II	2359
024991	Falklands '82	https://en.wikipedia.org/wiki/Falklands_'82	6116
024992	Desert Assault	https://en.wikipedia.org/wiki/Desert_Assault	624
024993	Insurgency (video game)	https://en.wikipedia.org/wiki/Insurgency_(video_game)	6945
024994	Steel Panthers II: Modern Battles	https://en.wikipedia.org/wiki/Steel_Panthers_II:_Modern_Battles	2042
024995	Austerlitz (video game)	https://en.wikipedia.org/wiki/Austerlitz_(video_game)	4309
024996	Stealth (1992 video game)	https://en.wikipedia.org/wiki/Stealth_(1992_video_game)	1017
024997	Battle of Britain (1985 video game)	https://en.wikipedia.org/wiki/Battle_of_Britain_(1985_video_game)	4654
024998	Over the Reich	https://en.wikipedia.org/wiki/Over_the_Reich	2258
024999	Strategic Command (video game series)	https://en.wikipedia.org/wiki/Strategic_Command_(video_game_series)	9010
025000	Yuki Yuna Is a Hero	https://en.wikipedia.org/wiki/Yuki_Yuna_Is_a_Hero	16722
025001	Quest for Camelot Dragon Games	https://en.wikipedia.org/wiki/Quest_for_Camelot_Dragon_Games	1023
025002	Ganso Saiyūki: Super Monkey Daibōken	https://en.wikipedia.org/wiki/Ganso_Saiyūki:_Super_Monkey_Daibōken	1758
025003	Myth (1989 video game)	https://en.wikipedia.org/wiki/Myth_(1989_video_game)	533
